pre_neuron,post_neuron,pre_ei,post_ei,w_ij,kappa_j,m_ij
DG Granule,CA3 Basket,e,i,72274.03331240187,0.1496,10812.19538353532
DG Granule,CA3 Mossy Fiber Associated ORDEN,e,i,57172.64003963106,0.12381,7078.544563306722
EC LIV VI Deep Multipolar Principal,MEC LIII Complex Pyramidal,e,e,14924.373513522622,0.09565,1427.516326568439
CA3 Basket,CA3 Mossy Fiber Associated ORDEN,i,i,-9496.35352203238,0.12381,-1175.743529562829
CA3 Mossy Fiber Associated ORDEN,CA3 Basket,i,i,-148.42525497856002,0.1496,-22.20441814479258
MEC LIII Complex Pyramidal,EC LIV VI Deep Multipolar Principal,e,e,880.8524826077702,0.02244,19.766329709718363
CA1 Neurogliaform Projecting,CA1 LMR,i,i,-46.10614966387199,0.41516,-19.14142909445309
CA1 LMR,CA1 Neurogliaform Projecting,i,i,-79.92915441184078,0.02287,-1.827979761398799
CA1 Neurogliaform Projecting,DG Granule,i,e,-34.782278294016,0.04463,-1.5523330802619344
