pre_neuron,post_neuron,pre_ei,post_ei,w_ij,kappa_j,m_ij
CA1 Basket CCK+,CA1 Axo Axonic,i,i,-7911.277379999589,0.07601,-601.3361936537688
EC LIII V Bipolar Pyramidal,MEC LV Superficial Pyramidal,e,e,17344.67654732467,0.02214,384.0111387577682
MEC LV Superficial Pyramidal,EC LIII V Bipolar Pyramidal,e,e,2027.89845025488,0.0197,39.949599470021134
CA1 SO SO,CA1 Basket CCK+,i,i,-281.13921814797,0.12483,-35.09460860141109
CA1 SO SO,CA1 Axo Axonic,i,i,-243.0433344801472,0.07601,-18.47372385383599
CA1 Radiatum,CA1 Basket CCK+,i,i,-60.220737926037,0.12483,-7.5173547153071985
CA1 Radiatum,CA1 Axo Axonic,i,i,-46.49493507120002,0.07601,-3.534080014761913
