,CA1 Axo Axonic,CA1 Back Projection,CA1 Basket,CA1 Basket CCK+,CA1 Bistratified,CA1 Horizontal Axo Axonic,CA1 Horizontal Basket,CA1 Ivy,CA1 LMR,CA1 Neurogliaform,CA1 Neurogliaform Projecting,CA1 O LM,CA1 O LMR,CA1 OR LM,CA1 Oriens Alveus,CA1 Oriens Bistratified,CA1 Perforant Path Associated,CA1 Perforant Path Associated QuadD,CA1 Pyramidal,CA1 Quadrilaminar,CA1 R Receiving Apical Targeting,CA1 Radial Trilaminar,CA1 Radiatum,CA1 Radiatum Giant,CA1 Recurrent O LM,CA1 SO SO,CA1 Schaffer Collateral Associated,CA1 Trilaminar,CA2 Basket,CA2 Bistratified,CA2 Pyramidal,CA2 SP SR,CA2 Wide Arbor Basket,CA3 Axo Axonic,CA3 Basket,CA3 Basket CCK+,CA3 Granule,CA3 Horizontal Axo Axonic,CA3 LMR Targeting,CA3 Lucidum ORAX,CA3 Mossy Fiber Associated,CA3 Mossy Fiber Associated ORDEN,CA3 O LM,CA3 Pyramidal,CA3 Spiny Lucidum,CA3 Trilaminar,CA3c Pyramidal,DG AIPRIM,DG Axo Axonic,DG Basket,DG Granule,DG HICAP,DG HIPP,DG HIPROM,DG Hilar Ectopic Granule,DG MOLAX,DG MOPP,DG Mossy,DG Neurogliaform,DG Semilunar Granule,DG Total Molecular Layer,EC LI II Multipolar Pyramidal,EC LI II Pyramidal Fan,EC LII III Pyramidal Tripolar,EC LIII Pyramidal,EC LIII Pyramidal Stellate,EC LIII Stellate,EC LIII V Bipolar Pyramidal,EC LIV VI Deep Multipolar Principal,EC LV Deep Pyramidal,LEC LIII Complex Pyramidal,LEC LIII Multipolar Principal,LEC LVI Multipolar Pyramidal,MEC LII III Pyramidal Multiform,MEC LII Oblique Pyramidal,MEC LII Stellate,MEC LIII Bipolar Complex Pyramidal,MEC LIII Complex Pyramidal,MEC LIII Superficial Multipolar Interneuron,MEC LIII Superficial Trilayered Interneuron,MEC LV Multipolar Pyramidal,MEC LV Pyramidal,MEC LV Superficial Pyramidal,MEC LV VI Pyramidal Polymorphic,SUB CA1 Projecting Pyramidal
CA1 Axo Axonic,0.0,-0.006330829644065845,-0.010682771822681795,-0.022940266609904128,-0.003949559238421184,0.0,-0.007962490569808965,-0.002867282995768482,-0.00034497504718117614,-0.0012085866220029255,-9.099958199485319e-05,-0.0006530445187857006,-0.0007807075149235132,-0.0005812444366308977,-0.0008630263636469945,-0.0004062655342389001,-0.0017508734127060824,-0.0001011600607751288,0.14782521438021368,-2.7556958568183696e-05,-0.0008341293505031269,-0.00032730243336706225,-0.00013482098469205303,0.0029655372160998913,-0.0003860457350892638,-0.0007047507782788639,-0.003490013468014349,-0.0031633992653498934,0.0,-1.9907266683111525e-05,0.2731138391251574,0.0,-0.01612277762774971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46250667497231823,0.0,-0.002042425545936799,5.817554572885695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412813998405704,0.5536852256292762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006928630822803556
CA1 Back Projection,0.0,-0.007490203263157808,0.0,0.0,-0.004822332325479905,0.0,0.0,-0.005481027453734532,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023432814849534845,-0.00034783125426783183,0.0,0.0,0.5225130924533516,-1.9921851572230305e-05,0.0,-0.0005087957052218218,0.0,0.0077135056860658064,-0.00022854017882925924,-0.0017999762330502074,-0.004210832714538443,-0.004982339669806537,0.0,-4.040339341772503e-05,0.3535881392180817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.237137836109084,0.0,-0.004192693826469546,0.9315889118175581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018202555215317422
CA1 Basket,0.0,-0.014128714792072979,-0.025024621462370087,-0.05090059450583932,-0.009991079418457121,0.0,-0.018446026729921888,-0.007366869358136344,-0.0007672497254993226,-0.0021543902485973514,-0.00015231857913840238,-0.0011836811982194463,-0.001617176967078872,-0.0009306084543527531,-0.002200431840859393,-0.0011769419749004285,-0.0031636783095652663,-0.00019053346935541573,0.2693971299514859,-6.38759998387471e-05,-0.0018667751699576447,-0.0008252264823219847,-0.0003521294990035884,0.004464723070228236,-0.0008267152201950692,-0.0016910851683527577,-0.008555418101343944,-0.007335821891274726,0.0,-8.417661659871649e-05,0.6203507632334433,0.0,-0.0370692392707614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499755019567855,0.0,-0.005092215364490267,13.448626436843577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031296224992678555,0.42283567908442926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00934636531627075
CA1 Basket CCK+,0.0,-0.013160396721459801,-0.019549581356893442,-0.04242480545252335,-0.009202518977341484,0.0,-0.015948014572528802,-0.006502965452393703,-0.000703047265831138,-0.002315397517006552,-0.00017078995296777985,-0.0012516477217506662,-0.0016174803617252642,-0.00107697090470774,-0.0019538914290470047,-0.0009004638744074742,-0.003262057619279817,-0.00018986780866710594,0.250789622313156,-6.0205248230239746e-05,-0.0016507054185867331,-0.0007210367679308818,-0.00028677821689485506,0.004013211537491643,-0.0007568733399142285,-0.0013388179297754786,-0.007216735188738615,-0.006659266306275785,0.0,-6.88341910252792e-05,0.3814072867491963,0.0,-0.03205509473750064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7431653298008051,0.0,-0.004759133966959209,13.314089769914599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06475988967017518,0.8717710498279312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012124403989749252
CA1 Bistratified,0.0,-0.005938407981749477,-0.011496122836044847,-0.028394529583847358,-0.0055434194031075785,0.0,-0.012760161762960643,-0.004291195284081758,-0.00029212000653422795,0.0,0.0,0.0,-0.00044925224292113967,0.0,-0.0012540494269371867,-0.0005893925891759788,0.0,0.0,0.25740272172176326,-2.9532869971632715e-05,-0.0005681770653294217,-0.00042497960687909025,-0.000183379979436098,0.00304707250811588,-0.0001100041622928087,-0.0008473418885698791,-0.004495152523919907,-0.0040569003646858314,0.0,-3.5643900932714713e-05,0.2581834416194447,0.0,-0.02001472355068456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47612948015476064,0.0,-0.003105485771682197,7.417384403119971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005433345475357408
CA1 Horizontal Axo Axonic,0.0,-0.0061779053363773305,0.0,0.0,-0.0055224958474746535,0.0,0.0,-0.006057239952117469,0.0,0.0,0.0,0.0,0.0,0.0,-0.002464907377256662,-0.0004536976237728676,0.0,0.0,0.440292386043119,-1.551558981094367e-05,0.0,-0.00045771296616128063,0.0,0.005550978044581538,-0.00041777044017532716,-0.003405759996783478,-0.0020659106825470495,-0.0037071304848410413,0.0,-4.451267755598638e-05,0.25076331337888746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2662538486461345,0.0,-0.004089061065475725,0.6795145955665792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Horizontal Basket,0.0,-0.008719117798152055,-0.027879439906833395,-0.05812453152432552,-0.008746692211818733,0.0,-0.020949828380963466,-0.010002509878687076,0.0,0.0,0.0,0.0,0.0,0.0,-0.004985350220640481,-0.0011286201562052806,0.0,0.0,0.6692921432616736,-3.097758143918647e-05,0.0,-0.0006606651300102238,0.0,0.00703977205489986,-0.0006764329084542591,-0.004051259830141855,-0.003545090846157307,-0.005650315227513122,0.0,-0.00019496294962390083,0.29606921444644146,0.0,-0.043037270165813046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.548459376947176,0.0,-0.007259473244401315,0.6737343746690508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Ivy,0.0,-0.0035735533441355505,-0.007862447272253418,-0.01841028723957126,-0.003238442255071788,0.0,-0.008176481330785029,-0.0025621692441863053,-0.00013057135071482858,0.0,0.0,0.0,-0.00015204149306202622,0.0,-0.0008054639203111574,-0.000230820449069582,0.0,0.0,0.13109290613739893,-1.5802455110317053e-05,-0.0002654065063612531,-0.00025844969290146944,-8.257300926467674e-05,0.0018559734250700264,-6.32789496267531e-05,-0.0005333540767728168,-0.0027664630117189733,-0.0025438040068106607,0.0,-9.47383283573099e-06,0.11567941324527194,0.0,-0.013364226163010515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11542141688571841,0.0,-0.0017560755854922482,3.078385637711056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010887267912143158
CA1 LMR,0.0,-0.02317347233221442,0.0,0.0,-0.014039198780214257,0.0,0.0,-0.003608056402057715,-0.0032447644821284264,-0.010478808262029852,-0.0007302229457589503,-0.005828099821939918,-0.006543968633359306,-0.004822013033651403,0.0,-0.0018144512063936924,-0.014992595200463763,-0.0009078939245700346,0.0,-0.00016736363424442433,-0.008149587604906172,-0.0006853783493625723,-0.0012556982124995182,0.0,-0.002370430877718162,0.0,-0.01075703284653209,-0.006122331123391724,0.0,-4.172968113673535e-05,0.660021337094341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5183061794420439,0.0,-0.0025135089546229413,13.086698098688625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07836831692075169,1.050438902384623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020199984833434215
CA1 Neurogliaform,0.0,-0.0026058314181173284,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021281703180502126,-0.0022718971334171343,-0.000172364066219015,-0.0010599819685940509,-0.0006150958664610545,-0.0009587751436284628,0.0,0.0,-0.0033247156571640218,-0.0001881959512671451,0.0,-1.0698003623665399e-05,-0.0005296812174502991,0.0,0.0,0.0,-0.0004681196192034673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853168166350722,1.1450995975946467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003958811980850293
CA1 Neurogliaform Projecting,0.0,-0.0007499006223694099,0.0,0.0,0.0,0.0,0.0,0.0,-6.973527209330411e-05,-0.0008437026438496327,-6.051569862711321e-05,-0.00038935684517021175,-0.00020522358009394026,-0.00034039821109500666,0.0,0.0,-0.0010715991670707942,-6.273861717908373e-05,0.0,-3.3216728863654744e-06,-0.00015892728842460118,0.0,0.0,0.0,-0.00015824143903594436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015129115415260495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004766600969900321,-3.1242154429287864e-06,0.0,-0.0016612635681987416,-0.00016117860127954706,0.0,-2.803763670821946e-05,0.0,-0.0018485096497432671,0.0,0.029166835355795964,0.012133430517025227,0.00839140925223083,0.11239137896662947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032395657810094245,0.0,0.0,0.0,0.0,0.0,0.0025110203909779753,0.0,0.0,0.0008721081675266877
CA1 O LM,0.0,-0.001143814235409952,0.0,0.0,-0.0011043726386066992,0.0,0.0,-0.0010066244438161338,0.0,0.0,0.0,0.0,0.0,0.0,-0.00045036273521174234,-0.00012376716308060197,0.0,0.0,0.10650064901869409,-3.98916484952584e-06,0.0,-0.00011330084164744141,0.0,0.001819724121195765,-8.071558673460592e-05,-0.0006377562873082848,-0.0005656804698504098,-0.0005667929550357212,0.0,-1.1849691275093736e-05,0.129475676426992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8380969447860085,0.0,-0.0007719120985989237,0.2647474877895878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 O LMR,0.0,-0.0019906591046644495,0.0,0.0,-0.0018599382989651107,0.0,0.0,-0.0017599217686028517,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007402580230560887,-0.0001518748495026574,0.0,0.0,0.11596956873084334,-5.481004168064286e-06,0.0,-0.00018354544110413997,0.0,0.002164349881791237,-0.00013285781919734598,-0.0011091420982805283,-0.000802535474643462,-0.0009923323844101461,0.0,-1.3260426102160775e-05,0.13211757886046752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7227983096303179,0.0,-0.0012731764921932287,0.29539482296178876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 OR LM,0.0,-0.00393647562467781,-0.01203002570694147,-0.02551915909002181,-0.005094834010172137,0.0,-0.009053549419961792,-0.0031305537884679575,-0.00041206765827010803,0.0,0.0,0.0,-0.0009000151935660741,0.0,-0.0006474150880423366,-0.0008707252712597916,0.0,0.0,0.34860225484377655,-3.067140701956377e-05,-0.0007424233043430518,-0.0004081187025921518,-0.00023990752520059117,0.005563614869656963,-0.00010968809653467191,-0.0008645452022255697,-0.003456619892596777,-0.0020588180816530272,0.0,-5.694341825008112e-05,1.2391335576396614,0.0,-0.01885924317521667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4232672882833746,0.0,-0.0024153946468068593,13.624940861972451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014687798092396344
CA1 Oriens Alveus,0.0,-0.014788556588674784,0.0,0.0,-0.009419962562541084,0.0,0.0,-0.006883236223866097,-0.0007959405714380704,-0.002548204113770622,-0.00018206264524269592,-0.001400290230169926,-0.0017114499460175866,-0.00116972922275261,-0.002004941120690693,-0.0010170362466133524,-0.003604582677254797,-0.0002179015773926414,0.289147256198862,-6.427032276126191e-05,-0.0019878035135412926,-0.0007532239047610101,-0.0003276643924820552,0.003258199459888292,-0.000882908209642924,-0.0015334787640040716,-0.007907357070550666,-0.007307547813677222,0.0,-5.098004398947541e-05,0.3604137774344047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7395969493907097,0.0,-0.004940460456118705,10.338339680540713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045173285794288004,0.6085857485967471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011116578164463292
CA1 Oriens Bistratified,0.0,-0.0003362296912978895,0.0,0.0,-0.0003031267932213819,0.0,0.0,-0.00032711215041051847,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001416279217996732,-2.9228748411519954e-05,0.0,0.0,0.03752360119537676,-9.12462462165936e-07,0.0,-2.5834865996108703e-05,0.0,0.0004606063222694284,-2.3018027706035307e-05,-0.00018744400966137943,-0.00011313686725923475,-0.00020189340791356642,0.0,-3.2677113552690523e-06,0.019497779816685462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32895492789847425,0.0,-0.00023654876725862865,0.05623966392822379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA1 Perforant Path Associated,0.0,-0.01785110274083303,0.0,0.0,-0.011761850280125096,0.0,0.0,-0.0036547740105474817,-0.002509922736077849,-0.008239305928161012,-0.0005953598614382348,-0.004544900179211169,-0.005968669502500347,-0.004177651802060354,0.0,-0.0018195985294371458,-0.010379690017985175,-0.000630100387155019,0.0,-0.0001382290217978386,-0.005725907689017252,-0.0006472855757680874,-0.000974727385196231,0.0,-0.0016644336234985712,0.0,-0.008726133398812121,-0.004605212941902911,0.0,-5.974247001410241e-05,2.2469368238165544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7442361510996818,0.0,-0.002714762381152379,29.516806652948773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16495408607704437,2.215314845770683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05308500503976842
CA1 Perforant Path Associated QuadD,0.0,-0.04928155609240708,0.0,0.0,-0.03558775321185386,0.0,0.0,-0.026495968764197547,-0.004052328111194684,-0.009807361300862325,-0.0007015866089857131,-0.005076848533204712,-0.011446504818971097,-0.00493679135431029,-0.005260648056953999,-0.005770918842524723,-0.01035284376583525,-0.0006158705385882013,0.6555191623614742,-0.00029405145471438776,-0.006892189532985209,-0.0029750900294656015,-0.0016478076580791702,0.0077046339170131215,-0.0024371380585061454,-0.0036821236207981436,-0.03088147713704762,-0.02317989287270412,0.0,-0.0003869197356599981,2.8054909662647964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.545484853264889,0.0,-0.02113478614603233,36.09077370480926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13172706025289083,1.768884249425883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141028861584083
CA1 Pyramidal,-0.00024809214370154106,-0.0030499161753801997,-0.007188014515186297,-0.011929814372781967,-0.0022076793634634565,-0.00012472846120908425,-0.0032603803216438576,-0.0014618510387852815,-0.0001798144847879137,-0.0005526862613495014,-4.129104909120313e-05,-0.00030458675426360527,-0.0004031159762604649,-0.0002526855101619909,-0.00041780733219285246,-0.00025257652385287966,-0.0007597128115241472,0.0,0.10657847820344993,-1.4565216572798324e-05,-0.0004483392191282054,-0.00018390426597321365,-5.9337312003366276e-05,0.0020038075588225883,-0.00019592982529139394,-0.0003840755528512405,-0.0018794411434138328,-0.0015368790448314082,0.0,-1.263005950859059e-05,0.2110607609140959,0.0,-0.0075227355105574045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4220424211334374,0.0,-0.0010739942367849955,3.265905649897713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015252592614574728,0.20415318910621127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004051731445669734
CA1 Quadrilaminar,0.0,-0.00895558161532936,0.0,0.0,-0.006008978760452608,0.0,0.0,-0.004551100378157919,-0.0005636608427249004,-0.0016491709786976467,-0.00011697740077826684,-0.000888644413052544,-0.001366969276555997,-0.0008257129849221304,-0.0012633190731555994,-0.0007387138701540404,-0.0019876562627541587,-0.00011860050801510626,0.15669654692807397,-4.650947546384254e-05,-0.0011505756574362348,-0.0004897822389330043,-0.00020769452671160496,0.001819427810838073,-0.0005016171421034956,-0.0008810384271952384,-0.00492439886502903,-0.004312160371643534,0.0,-5.0605670504479244e-05,0.18965632304395677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38676581195744625,0.0,-0.003508730483279863,5.449473312230288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020703999563603755,0.27813113997965666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010985315991079752
CA1 R Receiving Apical Targeting,0.0,-0.0074401093764266705,0.0,0.0,-0.01177195800159287,0.0,0.0,-0.004441583367207124,-0.0015386993942247073,0.0,0.0,0.0,-0.0031278739270198573,0.0,0.0,-0.0021818009018818355,0.0,0.0,0.0,-8.765799110424634e-05,-0.0031795407172506424,-0.0007776423401390127,-0.0009484384543579976,0.0,0.0,0.0,-0.009242273703091048,-0.004450679165930585,0.0,-9.40550427358216e-05,2.684244483529147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1021735897892255,0.0,-0.003505723474965329,20.0227279764594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017554607147599925
CA1 Radial Trilaminar,0.0,-0.0146717354222437,-0.02407637508976138,-0.05757335160765408,-0.01045911995746206,0.0,-0.026299594576013226,-0.00799483072712685,-0.0008566986822641311,-0.002566328618569938,-0.00016562695531532236,-0.0013172103585776668,-0.0017640618125664912,-0.0011559581882195037,-0.0020980053296076116,-0.0009296451914657687,-0.0026341427212111315,-0.0001666928522976447,0.16664147436990492,-7.20539714881107e-05,-0.0015917802054901406,-0.0007103172549818625,-0.0003129283559099263,0.0018695348928518044,-0.0007856656273660789,-0.0014287451881069104,-0.008055906139460863,-0.007433805795479179,0.0,-5.9182275359550005e-05,0.1503317532209829,0.0,-0.04091372996587957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2313853014069793,0.0,-0.0055315676269135335,5.273322543132378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013780074324444957,0.18542154354367638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009808682072527195
CA1 Radiatum,0.0,-0.0019969126407352994,0.0,0.0,-0.003441808282312312,0.0,0.0,-0.0011182979769842538,-0.00046056074323625514,0.0,0.0,0.0,-0.0008158804379246453,0.0,0.0,-0.0005258050056229695,0.0,0.0,0.0,-2.4886830408941038e-05,-0.0008424400768876366,-0.00019433246003784492,-0.00028428782114609007,0.0,0.0,0.0,-0.002757628995907841,-0.001365212874885687,0.0,-1.9453772569505306e-05,0.4068704824549211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31827242153728497,0.0,-0.0009580446063907247,5.5819310950050065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004814774911714025
CA1 Radiatum Giant,-1.7963871764862264e-05,-0.00011197510103549782,-0.00041169282355430756,-0.0008728589049074761,-8.231309305590931e-05,-9.346462268492746e-06,-0.00031164859933718967,-2.8625835110282445e-05,-1.592455724191885e-05,-4.733709856701458e-05,-3.3762029524533817e-06,-2.521962950936167e-05,-3.844990094450391e-05,-2.274105760878422e-05,0.0,0.0,-6.0051224960192474e-05,0.0,0.0,0.0,-3.498771201503715e-05,-4.7452725028048775e-06,-6.425959291420993e-06,0.0,-9.450640155058632e-06,0.0,-6.485900388259369e-05,-3.0592378360926785e-05,0.0,-5.125163738062827e-07,0.010035600677241262,0.0,-0.0006734306259813725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011584383416170348,0.0,-2.189429023766363e-05,0.15505628095887788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007221084066016578,0.00966673059193111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031616697430589816
CA1 Recurrent O LM,0.0,-0.0008153999842175158,0.0,0.0,-0.0008417957891933851,0.0,0.0,-0.000785556226526973,0.0,0.0,0.0,0.0,0.0,0.0,-0.00040919796263884465,-0.0001475366106944508,0.0,0.0,0.21446325462858606,-4.2349767216223946e-06,0.0,-8.133361149993421e-05,0.0,0.003253962454028246,-6.082692868605747e-05,-0.00039032194242890646,-0.0004933994104405759,-0.0004122582539760011,0.0,-1.941630898761514e-05,0.20364335323805005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.581097818408669,0.0,-0.0006615834927799483,0.3407211544931383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
